Elapse,Gyro_dPhi,Gyro_dTheta,Gyro_dGama,Gyro_Phi,Gyro_Theta,Gyro_Gama
6.30999999999915,-1e-05,-2.6e-05,9.3e-05,-0.896287,-1.442746,1.852993
6.46899999999562,-1.2e-05,-1.5e-05,6.7e-05,-0.896299,-1.442761,1.85306
6.35700000000838,-1.6e-05,-5e-06,6.4e-05,-0.896315,-1.442766,1.853123
6.37199999999893,-2e-05,3e-06,6.6e-05,-0.896334,-1.442763,1.85319
5.29500000000382,-2.2e-05,4e-06,6.8e-05,-0.896356,-1.442759,1.853257
6.43299999998703,-1.9e-05,2e-06,6.4e-05,-0.896374,-1.442757,1.853322
5.3400000000039,-1.8e-05,3e-06,7.3e-05,-0.896392,-1.442754,1.853395
6.3430000000011,-1.8e-05,5e-06,6.6e-05,-0.89641,-1.442749,1.853461
6.32400000000644,-2.7e-05,2e-06,7e-05,-0.896438,-1.442747,1.85353
6.46499999999151,-3.6e-05,-5e-06,7.2e-05,-0.896474,-1.442752,1.853602
6.3170000000099,-3.9e-05,-1.9e-05,7.5e-05,-0.896512,-1.442771,1.853677
6.45399999999086,-3.7e-05,-3.7e-05,7.4e-05,-0.896549,-1.442808,1.853751
5.36999999999921,-3.3e-05,-5.3e-05,6.6e-05,-0.896582,-1.442861,1.853817
6.42400000000976,-3e-05,-7.1e-05,5.7e-05,-0.896612,-1.442932,1.853874
6.38299999999958,-1.7e-05,-6.3e-05,2.4e-05,-0.896629,-1.442995,1.853897
6.36000000000081,-1.3e-05,-6e-05,-8e-06,-0.896642,-1.443055,1.85389
6.31899999999064,-1.7e-05,-5.2e-05,-4.1e-05,-0.896659,-1.443106,1.853849
6.55199999999923,-3.2e-05,-4.5e-05,-7.9e-05,-0.89669,-1.443152,1.85377
6.3520000000068,-3.7e-05,-2.7e-05,-7.9e-05,-0.896728,-1.443179,1.853691
5.29199999999719,-4e-05,-1.3e-05,-8e-05,-0.896767,-1.443192,1.853611
6.43900000000031,-4.5e-05,6e-06,-9e-05,-0.896812,-1.443186,1.853521
7.49999999999318,-3.8e-05,1.5e-05,-6.5e-05,-0.89685,-1.44317,1.853456
5.39600000000462,-3.7e-05,1.4e-05,-4.2e-05,-0.896887,-1.443157,1.853414
6.40400000000341,-3.5e-05,9e-06,-1.4e-05,-0.896922,-1.443148,1.8534
5.30600000000447,-3.2e-05,4e-06,1.1e-05,-0.896953,-1.443144,1.85341
6.42699999998797,-3.2e-05,-3e-06,3.4e-05,-0.896985,-1.443147,1.853444
6.34900000000016,-2.3e-05,-7e-06,3.9e-05,-0.897008,-1.443155,1.853483
6.36599999999987,-1.6e-05,-1e-05,4e-05,-0.897024,-1.443165,1.853523
6.46700000000067,-1.2e-05,-1.2e-05,3.4e-05,-0.897036,-1.443177,1.853557
5.29300000000887,-1.2e-05,-7e-06,2.1e-05,-0.897048,-1.443184,1.853579
6.42499999999302,-1.4e-05,2e-06,4e-06,-0.897061,-1.443182,1.853583
6.39300000000276,-1e-05,4e-06,-1.2e-05,-0.897072,-1.443178,1.853571
6.36299999999324,-1e-05,1e-06,-2.1e-05,-0.897082,-1.443177,1.85355
6.51200000000074,-1.4e-05,-4e-06,-3.1e-05,-0.897097,-1.443181,1.853519
6.29600000000607,-2.5e-05,-9e-06,-3.8e-05,-0.897122,-1.44319,1.85348
6.41899999999396,-4.6e-05,-1.5e-05,-4.4e-05,-0.897168,-1.443206,1.853437
6.47800000000132,-5e-05,-2.1e-05,-3.4e-05,-0.897218,-1.443226,1.853402
5.37200000000837,-5.6e-05,-3.2e-05,-2.8e-05,-0.897274,-1.443258,1.853374
6.46799999999814,-6.5e-05,-4.4e-05,-2.2e-05,-0.897339,-1.443302,1.853352
6.33799999999951,-5.1e-05,-3.4e-05,-1e-05,-0.89739,-1.443336,1.853342
6.39900000000182,-4.8e-05,-2.7e-05,-0,-0.897438,-1.443363,1.853342
6.42499999999302,-6.1e-05,-2.1e-05,9e-06,-0.897499,-1.443384,1.853351
5.31700000000512,-6.2e-05,-8e-06,1.3e-05,-0.89756,-1.443392,1.853364
7.4730000000045,-6.7e-05,3e-06,1.4e-05,-0.897628,-1.443389,1.853378
5.35899999999856,-6.2e-05,1.4e-05,1.1e-05,-0.897689,-1.443375,1.853389
6.44400000000189,-4.6e-05,2.4e-05,4e-06,-0.897736,-1.443351,1.853394
6.42499999999302,-2.5e-05,2.8e-05,-1e-05,-0.897761,-1.443323,1.853384
5.26800000000094,-2e-06,3.5e-05,-3.1e-05,-0.897763,-1.443288,1.853353
6.36900000000651,1.9e-05,3.1e-05,-3.4e-05,-0.897745,-1.443257,1.853319
6.44299999999021,3.1e-05,2.7e-05,-3.4e-05,-0.897714,-1.44323,1.853285
6.3300000000055,3.7e-05,1.5e-05,-3.4e-05,-0.897677,-1.443215,1.853251
6.35099999999511,3.9e-05,-3e-06,-4.2e-05,-0.897638,-1.443218,1.853208
5.40100000000621,3.6e-05,-2.1e-05,-6.3e-05,-0.897602,-1.443238,1.853145
6.34999999999764,3.5e-05,-3.9e-05,-0.000103,-0.897567,-1.443278,1.853043
6.55899999999576,2.2e-05,-4.4e-05,-9.9e-05,-0.897545,-1.443321,1.852943
6.39200000000528,1.4e-05,-4.7e-05,-8.9e-05,-0.89753,-1.443368,1.852854
6.39699999999266,6e-06,-3.6e-05,-6.7e-05,-0.897525,-1.443404,1.852787
5.36100000000772,-8e-06,-1.2e-05,-4.3e-05,-0.897532,-1.443415,1.852744
6.35900000000333,-3.3e-05,1.7e-05,-2.7e-05,-0.897565,-1.443398,1.852717
7.47299999999029,-4.6e-05,3.1e-05,-8e-06,-0.897611,-1.443368,1.852708
5.40900000000022,-5e-05,3.7e-05,3e-06,-0.897661,-1.443331,1.852711
6.377999999998,-4.6e-05,3.9e-05,6e-06,-0.897706,-1.443293,1.852717
5.39400000000967,-3.9e-05,3.6e-05,-3e-06,-0.897745,-1.443257,1.852715
6.48599999999533,-2.6e-05,2.2e-05,-2.1e-05,-0.897771,-1.443235,1.852693
6.36199999999576,-8e-06,-1e-06,-4.3e-05,-0.897779,-1.443236,1.85265
6.46000000000413,1.4e-05,-2.5e-05,-4.3e-05,-0.897765,-1.443261,1.852607
6.3339999999954,3e-05,-3.7e-05,-4.3e-05,-0.897735,-1.443299,1.852564
5.33900000000642,4e-05,-3.2e-05,-4.4e-05,-0.897696,-1.443331,1.852521
6.50199999999757,5.1e-05,-1.4e-05,-4.3e-05,-0.897645,-1.443345,1.852478
6.3339999999954,4.2e-05,1.2e-05,-2.2e-05,-0.897603,-1.443332,1.852455
6.41300000000911,3.5e-05,3e-05,-6e-06,-0.897568,-1.443303,1.85245
6.45500000000254,2.6e-05,3.7e-05,6e-06,-0.897542,-1.443266,1.852456
5.30799999999942,1.7e-05,3e-05,1.1e-05,-0.897526,-1.443236,1.852467
6.4959999999985,1.1e-05,1.6e-05,1.4e-05,-0.897515,-1.44322,1.852482
6.27899999999215,8e-06,-0,2e-05,-0.897507,-1.443221,1.852501
5.29300000000887,4e-06,-1.8e-05,2.7e-05,-0.897503,-1.443238,1.852529
6.45999999998992,-1e-06,-3.6e-05,3.2e-05,-0.897504,-1.443274,1.85256
6.31500000000074,-4e-06,-6.6e-05,3.5e-05,-0.897508,-1.44334,1.852595
5.33800000000895,-7e-06,-7.7e-05,2.6e-05,-0.897515,-1.443416,1.852621
7.51799999999037,-1.2e-05,-8.4e-05,2.8e-05,-0.897526,-1.4435,1.852649
5.3180000000026,-1.7e-05,-7.5e-05,2.8e-05,-0.897543,-1.443576,1.852677
6.4739999999972,-2.3e-05,-6.2e-05,2.1e-05,-0.897566,-1.443638,1.852698
6.37500000000557,-3.1e-05,-5.8e-05,7e-06,-0.897597,-1.443696,1.852705
6.37700000000052,-2.3e-05,-3.6e-05,-1.2e-05,-0.897621,-1.443732,1.852693
6.448000000006,-1.4e-05,-2e-05,-3.3e-05,-0.897635,-1.443753,1.85266
5.30699999998774,-5e-06,-7e-06,-5.3e-05,-0.897639,-1.443759,1.852607
6.39700000000687,1e-06,1e-06,-7.7e-05,-0.897638,-1.443758,1.85253
6.43800000000283,3e-06,2e-06,-7.5e-05,-0.897635,-1.443756,1.852456
6.35299999999006,3e-06,1e-06,-8e-05,-0.897633,-1.443755,1.852376
6.45099999999843,3e-06,-4e-06,-7.6e-05,-0.89763,-1.443759,1.8523
5.32500000001335,7e-06,-8e-06,-6.2e-05,-0.897622,-1.443767,1.852239
6.36699999999735,1.4e-05,-7e-06,-4.6e-05,-0.897608,-1.443775,1.852193
6.45299999999338,2.2e-05,-3e-06,-3.6e-05,-0.897585,-1.443777,1.852157
5.27999999999906,2e-05,4e-06,-2.1e-05,-0.897566,-1.443773,1.852136
7.55600000000811,1.7e-05,9e-06,-1.2e-05,-0.897549,-1.443764,1.852124
5.37699999999575,1.2e-05,7e-06,3e-06,-0.897537,-1.443757,1.852126
6.36099999999828,3e-06,4e-06,2.4e-05,-0.897534,-1.443753,1.852151
6.39499999999771,-1e-06,7e-06,5e-05,-0.897534,-1.443746,1.852201
5.40600000000779,-0,9e-06,7.2e-05,-0.897535,-1.443738,1.852273
6.37600000000305,2e-06,7e-06,8.4e-05,-0.897533,-1.443731,1.852357
5.40900000000022,6e-06,6e-06,8.7e-05,-0.897526,-1.443724,1.852443
6.37099999998725,1.3e-05,7e-06,9e-05,-0.897513,-1.443718,1.852533
6.40400000000341,2e-05,8e-06,9.4e-05,-0.897494,-1.44371,1.852627
5.41300000000433,2.5e-05,1e-05,9.6e-05,-0.897469,-1.4437,1.852723
6.38800000000117,2.4e-05,1.4e-05,9.3e-05,-0.897445,-1.443686,1.852816
6.32799999999634,1.4e-05,1.5e-05,9e-05,-0.897432,-1.443671,1.852906
5.40100000000621,-5e-06,1.3e-05,8.7e-05,-0.897437,-1.443658,1.852992
6.35499999999922,-3e-05,1.3e-05,9.9e-05,-0.897467,-1.443645,1.853091
5.32299999998997,-4.1e-05,1.3e-05,8.6e-05,-0.897507,-1.443632,1.853177
6.51500000000738,-5.2e-05,1.7e-05,8.8e-05,-0.897559,-1.443615,1.853265
6.37700000000052,-5.8e-05,1.9e-05,8.1e-05,-0.897617,-1.443596,1.853346
6.53799999999194,-5.8e-05,1.5e-05,5.8e-05,-0.897675,-1.443581,1.853404
6.31100000001084,-5.5e-05,8e-06,3e-05,-0.89773,-1.443573,1.853434
5.33799999999474,-4.9e-05,5e-06,7e-06,-0.897779,-1.443568,1.853441
6.49400000000355,-4e-05,5e-06,-1.2e-05,-0.897819,-1.443564,1.853429
5.31900000000007,-3.5e-05,1.1e-05,-3.1e-05,-0.897854,-1.443553,1.853399
6.37499999999136,-2.1e-05,1.6e-05,-3.2e-05,-0.897874,-1.443537,1.853367
7.49700000000075,-1.5e-05,2.2e-05,-2.6e-05,-0.89789,-1.443515,1.853341
5.305000000007,-1.1e-05,2.5e-05,-1.1e-05,-0.897901,-1.44349,1.85333
6.54600000000016,-3e-06,2.9e-05,3e-06,-0.897904,-1.44346,1.853333
6.3559999999967,3e-06,3.9e-05,7e-06,-0.897901,-1.443422,1.85334
5.32699999999409,-1e-06,4.6e-05,5e-06,-0.897902,-1.443376,1.853345
6.46900000000983,-6e-06,5e-05,5e-06,-0.897908,-1.443326,1.85335
5.31199999998933,-8e-06,3.4e-05,5e-06,-0.897916,-1.443292,1.853355
6.39400000000023,-1.4e-05,1.8e-05,5e-06,-0.89793,-1.443274,1.85336
6.47700000000384,-1.7e-05,-7e-06,6e-06,-0.897947,-1.443281,1.853367
6.36699999999735,-1.4e-05,-3.5e-05,9e-06,-0.897961,-1.443316,1.853376
6.46000000000413,-6e-06,-5.7e-05,8e-06,-0.897967,-1.443373,1.853384
5.41499999999928,-1e-06,-8.5e-05,6e-06,-0.897967,-1.443458,1.85339
6.35800000000586,2e-06,-8.4e-05,9e-06,-0.897965,-1.443543,1.853398
5.32099999999502,3e-06,-9.3e-05,2e-05,-0.897963,-1.443636,1.853418
7.49700000000075,4e-06,-9.4e-05,3.7e-05,-0.897958,-1.44373,1.853454
6.34800000000268,5e-06,-8.3e-05,4.9e-05,-0.897953,-1.443812,1.853503
5.38399999999228,4e-06,-6.6e-05,5e-05,-0.89795,-1.443878,1.853553
6.35900000000333,1e-06,-5.9e-05,4.5e-05,-0.897949,-1.443937,1.853598
6.4610000000016,-2e-06,-6e-05,4.3e-05,-0.897951,-1.443997,1.853641
5.40599999999358,-7e-06,-7.1e-05,5.7e-05,-0.897957,-1.444068,1.853698
7.40200000001323,-7e-06,-5.4e-05,5.9e-05,-0.897964,-1.444122,1.853756
5.35499999999445,-5e-06,-4.6e-05,6.4e-05,-0.89797,-1.444168,1.85382
6.40099999999677,-6e-06,-3.4e-05,6e-05,-0.897975,-1.444203,1.85388
6.29800000000103,-6e-06,-2.1e-05,4.8e-05,-0.897981,-1.444223,1.853928
5.39799999999957,1e-06,-1.2e-05,3.9e-05,-0.89798,-1.444235,1.853967
6.33799999999951,1.3e-05,-6e-06,2e-05,-0.897967,-1.444241,1.853987
6.39100000000781,2.5e-05,-5e-06,9e-06,-0.897942,-1.444246,1.853996
6.45899999999244,3.4e-05,-9e-06,3e-06,-0.897908,-1.444254,1.853999
6.32400000000644,4e-05,-1.1e-05,5e-06,-0.897868,-1.444265,1.854003
5.27900000000159,4.5e-05,-1e-05,1.2e-05,-0.897823,-1.444275,1.854015
6.46899999999562,4.8e-05,-1.4e-05,2e-05,-0.897775,-1.444289,1.854036
6.29100000000449,5e-05,-2.1e-05,2.9e-05,-0.897725,-1.44431,1.854064
5.30599999999026,5.7e-05,-2.7e-05,4.3e-05,-0.897668,-1.444337,1.854107
6.43300000000124,4.4e-05,-2.4e-05,4.5e-05,-0.897624,-1.444361,1.854152
6.3080000000042,3.8e-05,-2.3e-05,5.4e-05,-0.897586,-1.444384,1.854206
5.49200000000383,3.2e-05,-1.3e-05,5.8e-05,-0.897554,-1.444397,1.854265
6.34499999999605,2.8e-05,2e-06,5.4e-05,-0.897526,-1.444394,1.854318
6.35099999999511,2.7e-05,2.4e-05,4.1e-05,-0.8975,-1.444371,1.85436
6.44200000000694,2.8e-05,4.8e-05,2.4e-05,-0.897472,-1.444322,1.854384
6.32399999999222,2.8e-05,6.5e-05,7e-06,-0.897444,-1.444258,1.854391
5.29400000000635,2.5e-05,7e-05,2e-06,-0.897418,-1.444187,1.854393
6.45500000000254,2.2e-05,6.7e-05,7e-06,-0.897397,-1.44412,1.8544
6.30400000000009,2.2e-05,5.1e-05,1e-05,-0.897375,-1.444069,1.85441
5.48099999998897,2.6e-05,2.7e-05,1.2e-05,-0.897349,-1.444041,1.854422
6.35400000000175,2.5e-05,5e-06,2e-05,-0.897324,-1.444036,1.854443
5.274,1.7e-05,-1.2e-05,3.3e-05,-0.897306,-1.444048,1.854476
6.45400000000507,8e-06,-2.4e-05,4.6e-05,-0.897299,-1.444072,1.854522
6.34599999999352,1e-06,-3.1e-05,6e-05,-0.897298,-1.444102,1.854582
5.29400000000635,-5e-06,-4.1e-05,7.6e-05,-0.897303,-1.444143,1.854658
6.44699999999432,-1.1e-05,-6.9e-05,0.000111,-0.897314,-1.444213,1.854769
7.36000000000558,-1.6e-05,-8e-05,0.000105,-0.89733,-1.444293,1.854874
5.39299999999798,-2.2e-05,-9.4e-05,9.9e-05,-0.897353,-1.444387,1.854973
6.38800000000117,-2.4e-05,-9.9e-05,8.3e-05,-0.897377,-1.444485,1.855056
6.32400000000644,-2.5e-05,-0.000111,7.8e-05,-0.897402,-1.444597,1.855134
5.42000000000087,-1.4e-05,-8.6e-05,5.3e-05,-0.897416,-1.444683,1.855187
7.40899999999556,-4e-06,-7.6e-05,4.7e-05,-0.89742,-1.444759,1.855234
5.24199999999553,5e-06,-6.4e-05,5.5e-05,-0.897416,-1.444822,1.855288
6.45400000000507,1.1e-05,-4.8e-05,6.6e-05,-0.897404,-1.44487,1.855354
6.29099999999028,1.5e-05,-3.1e-05,7e-05,-0.897389,-1.444901,1.855424
5.39400000000967,1.2e-05,-2.3e-05,7.7e-05,-0.897377,-1.444924,1.8555
6.46000000000413,0,-9e-06,6.1e-05,-0.897377,-1.444933,1.855561
6.26599999999655,-9e-06,0,5.8e-05,-0.897386,-1.444933,1.85562
5.38699999999892,-1.4e-05,8e-06,5.6e-05,-0.8974,-1.444925,1.855675
7.45399999999563,-1.5e-05,1.8e-05,5.2e-05,-0.897415,-1.444908,1.855727
5.29199999999719,-1.2e-05,2.6e-05,5.4e-05,-0.897428,-1.444881,1.85578
6.44300000000442,-3e-06,2.7e-05,6e-05,-0.897431,-1.444854,1.855841
6.3119999999941,1.2e-05,1.8e-05,6.2e-05,-0.897419,-1.444836,1.855902
5.31700000000512,2.4e-05,7e-06,5.9e-05,-0.897395,-1.444829,1.855961
6.61300000000153,2.9e-05,2e-06,5.5e-05,-0.897366,-1.444827,1.856016
5.29400000000635,3e-05,2e-06,4.8e-05,-0.897336,-1.444825,1.856064
6.29599999999186,3.1e-05,1e-06,3.7e-05,-0.897305,-1.444823,1.856101
6.46700000000067,3.5e-05,1e-06,3e-05,-0.897271,-1.444823,1.856131
5.26299999999935,3.9e-05,2e-06,3.2e-05,-0.897232,-1.444821,1.856163
6.42899999999713,4.1e-05,3e-06,4.4e-05,-0.897191,-1.444818,1.856206
6.32600000000139,3.9e-05,3e-06,5.7e-05,-0.897152,-1.444815,1.856263
5.30200000000036,2.9e-05,-0,6.2e-05,-0.897123,-1.444815,1.856325
6.52499999999634,1.4e-05,-7e-06,7.1e-05,-0.89711,-1.444822,1.856395
6.30100000000766,-8e-06,-1.2e-05,5.7e-05,-0.897117,-1.444833,1.856452
5.30200000000036,-2.5e-05,-1.8e-05,5.5e-05,-0.897142,-1.444852,1.856507
7.53600000000176,-3.8e-05,-2.5e-05,5.4e-05,-0.89718,-1.444877,1.85656
5.22599999999329,-4.5e-05,-3e-05,5e-05,-0.897225,-1.444906,1.85661
6.36900000000651,-4.5e-05,-3e-05,4.5e-05,-0.89727,-1.444936,1.856655
6.44400000000189,-5e-05,-2.8e-05,5e-05,-0.89732,-1.444964,1.856705
6.30699999999251,-3.8e-05,-1.2e-05,3.7e-05,-0.897359,-1.444976,1.856743
6.51500000000738,-3e-05,2e-06,2.7e-05,-0.897389,-1.444974,1.856769
6.29399999999691,-2e-05,1.6e-05,1.2e-05,-0.897409,-1.444958,1.856781
5.30299999999784,-1.4e-05,2.6e-05,-4e-06,-0.897423,-1.444932,1.856777
6.47200000000225,-1.8e-05,3.6e-05,-2.3e-05,-0.897441,-1.444896,1.856754
5.24099999999805,-2.1e-05,3.3e-05,-3.7e-05,-0.897462,-1.444862,1.856717
7.42400000000032,-2.2e-05,3.3e-05,-4.9e-05,-0.897485,-1.444829,1.856668
6.52099999999223,-2.2e-05,3.1e-05,-5.5e-05,-0.897507,-1.444798,1.856612
5.28200000000822,-2.5e-05,3.4e-05,-5.7e-05,-0.897532,-1.444764,1.856555
6.50299999999504,-3.1e-05,4.9e-05,-6.2e-05,-0.897563,-1.444714,1.856494
6.32199999999727,-2.9e-05,5.1e-05,-4.9e-05,-0.897593,-1.444664,1.856445
6.36599999999987,-4.1e-05,5.5e-05,-4.9e-05,-0.897633,-1.444608,1.856396
6.4610000000016,-5.8e-05,5.6e-05,-4.2e-05,-0.897691,-1.444552,1.856355
5.25400000000786,-6.6e-05,5.1e-05,-2.2e-05,-0.897757,-1.444502,1.856333
6.35299999999006,-6.8e-05,4.8e-05,-3e-06,-0.897825,-1.444454,1.85633
6.41400000000658,-4.2e-05,2.8e-05,1.1e-05,-0.897867,-1.444426,1.856341
6.33799999999951,-2.5e-05,1e-05,2.2e-05,-0.897892,-1.444416,1.856363
6.54400000000521,-8e-06,-9e-06,2.5e-05,-0.8979,-1.444425,1.856388
6.25999999999749,5e-06,-2.6e-05,1.9e-05,-0.897895,-1.444451,1.856407
5.29799999999625,1.2e-05,-3.7e-05,1.3e-05,-0.897883,-1.444488,1.85642
6.47600000000637,1.2e-05,-4.2e-05,1.9e-05,-0.897871,-1.44453,1.856439
5.23199999999235,1e-05,-5.2e-05,3.8e-05,-0.897861,-1.444582,1.856477
6.35300000000427,7e-06,-4.3e-05,4.1e-05,-0.897854,-1.444625,1.856518
6.4739999999972,5e-06,-3.7e-05,3.9e-05,-0.897848,-1.444663,1.856556
6.3209999999998,1e-06,-3.4e-05,2.8e-05,-0.897848,-1.444696,1.856584
6.448000000006,-7e-06,-4.1e-05,1.3e-05,-0.897854,-1.444737,1.856597
6.37399999999388,-1.3e-05,-5.4e-05,-2e-06,-0.897867,-1.444791,1.856596
5.274,-2.2e-05,-7.1e-05,-1.6e-05,-0.897889,-1.444862,1.85658
7.54399999999578,-3e-05,-5.6e-05,-2.2e-05,-0.897919,-1.444918,1.856558
5.22800000000245,-4.1e-05,-4.6e-05,-2.5e-05,-0.89796,-1.444964,1.856533
6.3650000000024,-5.2e-05,-3.5e-05,-2.6e-05,-0.898011,-1.444998,1.856507
7.48699999999758,-7.4e-05,-2.5e-05,-3.3e-05,-0.898085,-1.445023,1.856474
5.2700000000101,-7e-05,-6e-06,-3.2e-05,-0.898155,-1.445029,1.856442
6.48799999999028,-6.8e-05,5e-06,-3.1e-05,-0.898223,-1.445024,1.856411
6.3520000000068,-7.6e-05,1.7e-05,-2.9e-05,-0.898299,-1.445007,1.856382
5.29000000000224,-6.6e-05,2.7e-05,-2.4e-05,-0.898365,-1.44498,1.856358
7.53799999999671,-6.7e-05,3.5e-05,-3.1e-05,-0.898432,-1.444945,1.856327
5.2610000000044,-6.7e-05,3.6e-05,-4.1e-05,-0.898498,-1.444909,1.856286
6.37399999999388,-6.4e-05,3e-05,-4.7e-05,-0.898562,-1.444878,1.856239
6.41699999999901,-6.5e-05,2.6e-05,-6e-05,-0.898627,-1.444852,1.856179
6.34900000000016,-4.2e-05,1.5e-05,-5.4e-05,-0.898668,-1.444837,1.856125
6.52499999999634,-2.4e-05,9e-06,-5.3e-05,-0.898693,-1.444828,1.856072
5.28200000000822,-5e-06,-0,-5.2e-05,-0.898697,-1.444828,1.85602
6.34800000000268,1.3e-05,-6e-06,-6e-05,-0.898684,-1.444834,1.85596
6.48799999999028,1.7e-05,6e-06,-4.2e-05,-0.898667,-1.444827,1.855917
5.22399999999834,1.2e-05,2.9e-05,-3e-05,-0.898655,-1.444799,1.855888
7.40900000000977,8e-06,5.1e-05,-1.9e-05,-0.898647,-1.444748,1.855869
6.44299999999021,1.5e-05,6.9e-05,-8e-06,-0.898632,-1.444679,1.85586
5.2700000000101,2.5e-05,8.3e-05,2e-06,-0.898608,-1.444596,1.855862
6.34499999999605,3e-05,9e-05,8e-06,-0.898577,-1.444506,1.85587
6.51399999999569,3.6e-05,8.8e-05,1.1e-05,-0.898541,-1.444418,1.855881
5.25000000000375,3.9e-05,7.8e-05,9e-06,-0.898502,-1.44434,1.855891
6.44499999999937,3.7e-05,6e-05,5e-06,-0.898465,-1.44428,1.855895
5.26700000000346,3.1e-05,3.9e-05,-3e-06,-0.898435,-1.444241,1.855892
6.34499999999605,1.7e-05,2.2e-05,-1.4e-05,-0.898418,-1.444219,1.855878
6.4959999999985,-3e-06,6e-06,-2.7e-05,-0.898421,-1.444214,1.85585
5.21600000000433,-1.8e-05,-1.4e-05,-2.4e-05,-0.898439,-1.444227,1.855826
7.40700000000061,-2.4e-05,-3e-05,-1.5e-05,-0.898462,-1.444257,1.855811
6.49699999999598,-1.9e-05,-4.2e-05,-4e-06,-0.898481,-1.444299,1.855807
5.27599999999495,-9e-06,-5.3e-05,1e-06,-0.89849,-1.444352,1.855808
7.52200000000869,-0,-4e-05,-4e-06,-0.89849,-1.444391,1.855804
5.23099999999488,0,-2.8e-05,-1.2e-05,-0.89849,-1.44442,1.855792
6.37600000000305,-6e-06,-1.1e-05,-1.5e-05,-0.898495,-1.444431,1.855776
6.46799999999814,-1.8e-05,8e-06,-1.4e-05,-0.898514,-1.444423,1.855762
6.28199999999879,-2.4e-05,1.7e-05,-1.1e-05,-0.898538,-1.444406,1.855751
6.39200000000528,-3e-05,1.8e-05,-1.8e-05,-0.898568,-1.444388,1.855733
5.52100000000166,-3.2e-05,1.3e-05,-2.6e-05,-0.8986,-1.444375,1.855707
6.33999999999446,-4e-05,1.1e-05,-3.8e-05,-0.89864,-1.444364,1.855669
6.34399999999857,-3.6e-05,1.3e-05,-3.4e-05,-0.898676,-1.444351,1.855636
6.44400000000189,-3.3e-05,2e-05,-3.1e-05,-0.898709,-1.444331,1.855605
6.33100000000297,-2.6e-05,2.5e-05,-3e-05,-0.898734,-1.444306,1.855575
6.43800000000283,-1.7e-05,3.1e-05,-3.7e-05,-0.898751,-1.444276,1.855538
5.26599999999178,-1e-05,5.3e-05,-6e-05,-0.898761,-1.444223,1.855478
6.36400000000492,1e-06,6.6e-05,-6.4e-05,-0.898761,-1.444157,1.855415
5.50300000000448,1.1e-05,7.8e-05,-6.8e-05,-0.898749,-1.444079,1.855347
7.41799999998705,2.4e-05,7.7e-05,-6.8e-05,-0.898725,-1.444002,1.855279
6.38000000000716,3.8e-05,6.7e-05,-6.8e-05,-0.898687,-1.443936,1.855211
5.39200000000051,5.2e-05,5.5e-05,-6.1e-05,-0.898635,-1.44388,1.85515
6.33799999999951,6.4e-05,4.5e-05,-4.5e-05,-0.898571,-1.443835,1.855105
5.33799999999474,7.2e-05,3.5e-05,-2.7e-05,-0.8985,-1.4438,1.855078
6.42799999999966,9e-05,2.4e-05,-1.6e-05,-0.89841,-1.443776,1.855061
6.33100000000297,8.5e-05,8e-06,-2e-06,-0.898326,-1.443769,1.855059
5.43600000000311,9e-05,1e-06,1.3e-05,-0.898235,-1.443767,1.855071
6.36099999999828,9e-05,-8e-06,2.9e-05,-0.898145,-1.443776,1.8551
6.35900000000333,8.8e-05,-2.5e-05,4.4e-05,-0.898057,-1.4438,1.855145
6.45099999999843,8.2e-05,-4.4e-05,5.5e-05,-0.897975,-1.443844,1.8552
6.32799999999634,7.3e-05,-6.1e-05,5.9e-05,-0.897902,-1.443906,1.855259
5.28400000000318,6.5e-05,-7.3e-05,5.3e-05,-0.897837,-1.443979,1.855312
6.47100000000478,6.2e-05,-7.7e-05,4e-05,-0.897775,-1.444057,1.855351
6.33599999999035,7.3e-05,-8.5e-05,2.7e-05,-0.897702,-1.444142,1.855378
5.31100000000606,6.3e-05,-6.3e-05,1e-05,-0.897639,-1.444205,1.855388
6.50999999999158,6e-05,-5.2e-05,5e-06,-0.897579,-1.444257,1.855393
6.31300000000579,5.1e-05,-4e-05,3e-06,-0.897528,-1.444297,1.855396
5.43500000000563,4.2e-05,-2.6e-05,2e-06,-0.897486,-1.444323,1.855397
7.36599999999044,3.6e-05,-7e-06,0,-0.89745,-1.44433,1.855398
6.31900000000485,3.4e-05,1.7e-05,-7e-06,-0.897416,-1.444313,1.855391
5.41499999999928,3.5e-05,3.9e-05,-1.9e-05,-0.897382,-1.444274,1.855371
6.33100000000297,3.5e-05,5.4e-05,-3.3e-05,-0.897347,-1.44422,1.855338
5.26899999999841,4e-05,7.4e-05,-4.9e-05,-0.897307,-1.444146,1.855289
6.52099999999223,2.9e-05,6.9e-05,-4.2e-05,-0.897279,-1.444077,1.855247
6.29600000000607,2.1e-05,7e-05,-4e-05,-0.897258,-1.444007,1.855207
5.3879999999964,1.7e-05,6.3e-05,-3.7e-05,-0.897241,-1.443943,1.85517
6.32800000001055,1.7e-05,4.6e-05,-2.7e-05,-0.897224,-1.443897,1.855142
7.39999999998986,1.5e-05,2.6e-05,-1.3e-05,-0.897209,-1.443871,1.855129
5.39100000000303,1e-05,1e-05,4e-06,-0.897199,-1.443861,1.855133
6.38800000000117,3e-06,3e-06,2.5e-05,-0.897196,-1.443858,1.855158
