Elapse,Mag_X,Mag_Y,Mag_Z
1.92800000000004,281,417,185
1.78899999999993,281,417,185
0.654000000000043,281,417,185
1.72399999999995,277,411,183
0.774000000000052,277,411,183
2.09599999999999,277,411,183
1.01300000000004,277,411,183
1.92099999999995,277,411,183
0.882000000000049,279,419,181
1.80799999999992,279,419,181
2.59200000000004,279,419,181
0.682999999999989,279,419,181
1.68100000000004,279,419,181
0.583,279,419,181
0.686999999999993,279,419,181
2.13099999999999,279,419,181
1.92999999999999,279,419,181
0.813999999999981,279,423,177
2.21099999999996,279,423,177
0.883999999999996,279,423,177
1.919,279,423,177
0.64300000000006,279,423,177
2.05900000000003,274,420,180
2.58999999999998,274,420,180
0.587999999999922,274,420,180
1.83100000000003,274,420,180
0.770000000000048,274,420,180
2.03599999999993,274,420,180
0.723000000000029,274,420,180
2.19000000000003,274,420,180
0.731000000000037,274,420,180
2.06299999999993,274,420,180
0.65599999999999,286,418,176
2.15200000000004,286,418,176
0.639999999999974,286,418,176
2.17100000000003,286,418,176
0.91399999999997,286,418,176
1.94899999999998,282,418,176
0.824000000000047,282,418,176
2.05599999999995,282,418,176
0.866000000000033,282,418,176
2.108,279,419,185
0.785000000000036,279,419,185
0.906999999999991,279,419,185
2.11099999999997,279,419,185
1.166,279,419,185
2.21300000000002,279,419,185
2.01699999999994,279,419,185
1.81000000000009,279,419,185
0.764999999999905,279,419,185
2.07800000000002,279,419,185
2.05,282,422,178
0.690999999999997,282,422,178
2.05200000000005,282,422,178
1.29599999999996,282,422,178
3.00699999999998,282,422,178
2.60300000000002,276,418,176
4.11499999999998,276,418,176
2.87199999999999,276,418,176
1.21500000000008,276,418,176
2.664,276,418,176
2.12199999999996,276,418,176
1.07999999999997,276,418,176
2.02500000000005,276,418,176
1.21099999999996,276,418,176
2.274,276,420,182
1.03399999999998,276,420,182
2.44300000000008,276,420,182
1.19099999999994,276,420,182
2.224,276,420,182
0.834000000000001,280,416,182
0.628999999999991,280,416,182
2.552,280,416,182
2.47700000000006,280,416,182
0.865999999999922,280,416,182
2.21800000000005,280,416,182
0.985000000000014,280,416,182
0.840999999999981,280,416,182
2.79399999999996,280,416,182
2.46500000000005,280,416,182
0.84799999999996,279,421,179
2.12400000000001,279,421,179
0.823000000000018,279,421,179
0.761000000000012,279,421,179
2.53499999999995,273,413,179
2.50499999999998,273,413,179
0.979000000000063,273,413,179
2.13600000000003,273,413,179
1.01799999999996,273,413,179
0.646999999999953,273,413,179
2.37200000000004,273,413,179
2.49600000000005,273,413,179
0.914999999999999,273,413,179
2.0119999999999,273,413,179
0.978000000000034,277,417,177
0.627000000000044,277,417,177
2.40999999999991,277,417,177
0.626000000000015,277,417,177
2.911,277,417,177
2.11600000000001,278,410,186
0.620000000000065,278,410,186
1.77699999999992,278,410,186
0.829999999999997,278,410,186
1.85700000000011,278,410,186
0.590999999999897,278,410,186
2.19000000000003,278,410,186
2.27100000000002,278,410,186
0.716999999999968,278,410,186
2.30200000000003,277,415,185
0.900000000000012,277,415,185
0.661000000000023,277,415,185
2.41400000000003,277,415,185
2.44799999999989,277,415,185
0.722,285,419,185
2.0460000000001,285,419,185
0.625999999999904,285,419,185
0.59700000000007,285,419,185
2.05199999999994,285,419,185
0.585999999999975,283,419,183
0.679000000000096,283,419,183
2.56599999999996,283,419,183
0.785000000000036,283,419,183
2.40600000000002,283,419,183
0.756999999999897,283,419,183
2.03300000000006,283,419,183
0.699000000000005,283,419,183
2.34599999999996,283,419,183
2.15500000000002,283,419,183
0.707000000000013,275,421,181
0.620999999999983,275,421,181
2.26999999999999,275,421,181
0.639000000000056,275,421,181
2.22499999999992,282,416,178
0.744999999999996,282,416,178
2.18200000000002,282,416,178
2.10300000000008,282,416,178
0.664999999999916,282,416,178
2.16500000000008,282,416,178
0.750999999999946,282,416,178
2.22100000000003,282,416,178
0.632999999999995,282,416,178
0.585999999999975,282,416,178
2.39100000000003,277,419,177
2.61800000000001,277,419,177
1.01799999999996,277,419,177
2.27500000000003,277,419,177
0.693999999999972,277,419,177
1.98900000000002,277,411,173
2.22500000000003,277,411,173
0.683999999999907,277,411,173
2.18600000000002,277,411,173
0.673000000000035,277,411,173
2.40499999999999,277,411,173
0.835999999999948,277,411,173
2.63600000000008,277,411,173
0.943999999999945,277,411,173
2.22900000000004,278,420,172
0.630000000000019,278,420,172
0.588999999999951,278,420,172
2.35399999999997,278,420,172
2.36600000000009,278,420,172
0.75499999999995,277,419,175
2.14199999999998,277,419,175
0.944999999999974,277,419,175
2.52200000000002,277,419,175
0.96800000000008,277,419,175
2.26899999999997,277,419,175
0.711999999999935,277,419,175
2.40700000000005,277,419,175
0.716999999999968,277,419,175
2.34900000000005,277,419,175
0.704999999999956,284,416,176
2.34299999999998,284,416,176
0.811000000000006,284,416,176
2.28700000000004,284,416,176
0.882000000000049,281,415,183
0.686999999999993,281,415,183
2.67099999999998,281,415,183
2.06399999999995,281,415,183
0.639999999999974,281,415,183
2.18600000000002,281,415,183
0.667000000000084,281,415,183
0.579999999999914,281,415,183
2.471,281,415,183
2.37600000000004,281,415,183
0.866000000000033,282,420,180
3.06999999999991,282,420,180
2.10100000000002,282,420,180
0.65599999999999,282,420,180
2.22,282,420,180
0.734000000000012,283,421,179
2.39500000000004,283,421,179
0.839000000000034,283,421,179
2.26499999999996,283,421,179
0.744999999999996,282,420,179
2.43599999999999,282,420,174
0.778999999999974,282,420,174
0.689000000000051,282,420,174
2.37100000000001,282,420,174
0.607999999999942,282,420,174
0.651999999999986,282,420,174
2.45400000000007,282,420,174
2.48999999999999,282,420,174
0.616999999999979,282,420,174
2.37500000000002,272,418,184
0.84799999999996,272,418,184
2.37799999999999,272,418,184
0.785000000000036,272,418,184
0.739000000000045,272,418,184
2.60399999999994,290,414,178
2.34299999999998,290,414,178
0.588000000000033,290,414,178
2.31800000000004,290,414,178
0.780999999999921,290,414,178
2.43900000000008,290,414,178
0.676999999999928,290,414,178
2.64700000000007,290,414,178
0.856999999999997,290,414,178
0.697999999999976,280,418,176
2.76200000000004,280,418,176
0.72899999999998,280,418,176
0.584999999999947,280,418,176
2.57600000000002,280,418,176
0.550999999999968,275,421,179
2.46500000000005,275,421,179
0.651999999999986,275,421,179
2.25799999999998,275,421,179
2.28499999999998,275,421,179
1.01600000000002,275,421,179
2.62799999999996,275,421,179
0.783000000000089,275,421,179
0.647999999999982,275,421,179
2.59500000000001,275,421,179
0.690999999999997,282,418,178
2.06699999999993,282,418,178
0.597999999999987,282,418,178
2.224,282,418,178
0.686000000000075,282,418,178
2.41999999999998,278,420,178
2.86599999999992,278,420,178
0.965000000000105,278,420,178
2.41099999999994,278,420,178
0.672999999999924,278,420,178
0.682000000000071,278,420,178
2.62200000000012,278,420,178
2.01999999999991,278,420,178
2.01699999999994,278,420,178
0.928999999999958,278,418,178
2.52200000000014,278,418,178
0.898000000000065,278,418,178
2.04999999999989,278,418,178
0.620999999999983,278,418,178
0.558000000000058,283,417,177
2.32199999999994,283,417,177
0.65700000000013,283,417,177
0.691999999999915,283,417,177
2.46499999999994,283,417,177
0.685000000000047,283,417,177
1.92100000000006,283,417,177
0.72899999999998,283,417,177
2.44500000000003,283,417,177
0.88699999999986,284,420,178
0.678000000000178,284,420,178
2.57299999999994,284,420,178
0.696999999999948,284,420,178
2.07899999999994,284,420,178
0.658000000000047,284,420,178
2.56699999999999,284,420,178
2.37100000000012,284,420,178
0.6219999999999,284,420,178
0.660000000000105,284,420,178
2.58199999999986,280,420,178
0.823000000000018,280,420,178
2.772,280,420,178
2.494,280,420,178
0.614000000000114,280,420,178
0.656999999999908,280,420,178
2.65300000000002,280,420,178
2.47400000000009,280,420,178
0.852999999999993,280,420,178
2.59999999999994,280,420,178
0.863000000000058,281,421,179
0.882999999999967,281,421,179
2.92999999999988,281,421,179
0.693999999999972,281,421,179
0.589000000000173,281,421,179
2.80599999999986,284,416,182
2.6520000000001,284,416,182
0.642999999999949,284,416,182
2.53100000000006,284,416,182
0.709999999999988,284,416,182
0.731999999999955,284,416,182
2.68899999999994,284,416,182
0.622000000000122,284,416,182
0.628999999999991,284,416,182
2.62799999999985,280,414,180
2.43400000000005,280,414,180
0.693999999999972,280,414,180
2.73500000000015,280,414,180
0.632999999999884,280,414,180
0.639000000000056,280,420,180
2.70499999999996,280,420,180
2.83999999999995,280,420,180
0.89500000000009,280,420,180
0.607999999999942,280,420,180
2.72200000000011,280,420,180
0.580999999999943,280,420,180
2.64400000000009,280,420,180
2.28799999999985,280,420,180
2.35700000000016,281,413,183
0.556000000000001,281,413,183
2.10599999999994,281,413,183
2.69199999999992,281,413,183
1.16000000000005,281,413,183
2.54799999999999,284,416,172
2.44500000000003,284,416,172
0.697999999999865,284,416,172
0.586000000000197,284,416,172
2.47399999999987,284,416,172
0.669000000000031,284,416,172
2.32600000000005,284,416,172
0.626999999999933,284,416,172
2.42699999999996,284,416,172
2.6520000000001,284,416,172
0.718999999999914,277,417,171
2.40900000000011,277,417,171
0.653999999999932,277,417,171
0.653000000000015,277,417,171
2.5329999999999,277,417,171
0.61700000000009,281,423,179
2.52999999999992,281,423,179
2.62000000000007,281,423,179
0.882000000000049,281,423,179
2.62600000000002,281,423,179
0.84799999999996,281,423,179
2.50100000000009,281,423,179
0.703999999999816,281,423,179
0.569000000000042,281,423,179
2.49800000000011,281,423,179
0.566999999999984,281,423,179
2.48999999999988,281,423,179
2.58900000000017,281,423,179
0.836999999999977,281,423,179
2.59399999999999,281,419,183
0.937999999999883,281,419,183
2.53400000000004,281,419,183
0.698000000000087,281,419,183
2.62399999999996,281,419,183
0.674999999999981,276,416,180
0.634999999999941,276,416,180
3.08600000000014,276,416,180
2.97700000000001,276,416,180
0.99999999999989,276,416,180
0.815999999999928,276,416,180
2.87999999999999,276,416,180
0.709000000000071,276,416,180
0.641000000000114,276,416,180
0.571999999999795,281,421,179
2.55700000000014,281,421,179
0.669000000000031,281,421,179
2.21399999999994,281,421,179
0.669000000000031,281,421,179
2.745,283,419,187
0.745999999999913,283,419,187
3.0380000000001,283,419,187
0.931999999999933,283,419,187
0.588999999999951,283,419,187
2.79200000000013,283,419,187
0.839999999999952,283,419,187
0.828999999999969,283,419,187
2.59399999999999,283,419,187
0.931000000000015,283,419,187
3.01299999999993,284,416,180
1.13400000000019,284,416,180
2.88699999999986,284,416,180
1.06300000000004,284,416,180
2.35600000000002,284,426,180
0.758999999999954,284,426,180
0.668000000000113,284,426,180
2.63099999999983,284,426,180
0.725000000000087,284,426,180
2.32199999999994,284,426,180
2.79200000000013,284,426,180
0.971999999999973,284,426,180
3.14900000000007,284,426,180
1.05399999999989,284,426,180
2.63999999999998,280,420,174
0.898000000000065,280,420,174
2.71200000000005,280,420,174
0.896999999999926,280,420,174
2.91400000000008,280,420,174
0.915999999999917,278,420,182
0.804999999999945,278,420,182
3.50200000000012,278,420,182
2.5599999999999,278,420,182
0.892000000000115,278,420,182
2.53700000000001,278,420,182
0.802999999999887,278,420,182
2.826,278,420,182
0.801000000000052,278,420,182
0.682999999999989,276,420,176
3.13099999999999,276,420,176
2.72099999999997,276,420,176
0.901000000000041,276,420,176
2.85599999999997,276,420,176
2.467,276,414,180
1.01700000000005,276,414,180
2.92599999999998,276,414,180
3.01200000000001,276,414,180
0.967999999999858,276,414,180
2.72700000000015,276,414,180
0.867999999999869,276,414,180
2.91200000000003,276,414,180
0.835000000000141,276,414,180
2.78699999999987,276,414,180
0.835000000000141,276,414,180
2.93999999999994,276,414,180
0.939000000000023,276,414,180
3.077,276,414,180
1.16099999999997,276,414,180
2.62699999999993,279,411,177
0.823000000000018,279,411,177
2.807,279,411,177
0.850000000000017,279,411,177
2.78299999999998,277,421,181
0.84799999999996,277,421,181
0.797000000000159,277,421,181
3.37900000000002,277,421,181
2.95099999999993,277,421,181
0.931999999999933,277,421,181
2.59000000000009,277,421,181
0.785999999999953,277,421,181
0.639999999999974,277,421,181
2.90400000000002,277,421,181
3.11299999999992,275,423,181
0.968999999999998,275,423,181
2.95800000000002,275,423,181
2.37200000000004,275,423,181
0.873000000000124,275,423,181
2.74899999999989,282,416,180
2.46799999999991,282,416,180
0.829000000000191,282,416,180
3.0079999999999,282,416,180
2.65300000000002,282,416,180
1.0969999999999,282,416,180
2.68299999999999,282,416,180
2.47600000000014,282,416,180
0.709999999999988,282,416,180
2.50899999999987,282,422,180
0.747999999999971,282,422,180
2.94900000000009,282,422,180
