Elapse,Mag_X,Mag_Y,Mag_Z
3.413,82.08683,24.013836,47.012699
3.04200000000004,82.08683,24.013836,47.012699
4.21299999999997,82.08683,24.013836,47.012699
2.14600000000004,82.08683,24.013836,47.346031
3.17199999999995,82.08683,24.013836,47.346031
4.33,83.253502,23.847164,47.179367
3.14200000000003,83.253502,23.847164,47.179367
3.18399999999996,83.253502,23.847164,47.179367
4.29700000000005,83.253502,23.847164,47.179367
2.11799999999995,82.420166,24.013836,47.679367
3.274,82.420166,24.013836,47.679367
4.19900000000001,82.420166,24.013836,47.679367
3.20300000000001,81.920166,23.847164,47.846031
2.10900000000003,81.920166,23.847164,47.846031
3.19799999999998,81.920166,23.847164,47.846031
4.32899999999997,81.920166,23.847164,47.846031
3.14300000000001,81.920166,23.847164,47.179367
3.195,81.920166,23.847164,47.179367
3.14999999999999,82.58683,24.513836,47.512699
3.18800000000002,82.58683,24.513836,47.512699
3.25199999999998,82.58683,24.513836,47.512699
4.193,82.58683,24.513836,47.512699
3.21000000000005,81.753502,23.347164,47.679367
3.15499999999996,81.753502,23.347164,47.679367
2.21300000000002,82.420166,24.347164,46.679367
4.303,82.420166,24.347164,46.679367
3.15599999999999,82.420166,24.347164,46.679367
4.24099999999999,82.420166,24.347164,46.679367
2.09100000000001,82.420166,24.347164,47.346031
3.19799999999998,82.420166,24.347164,47.346031
3.24099999999999,82.08683,24.013836,47.679367
4.21400000000005,82.08683,24.013836,47.679367
3.17699999999999,82.08683,23.013836,47.012699
3.16099999999997,82.08683,23.013836,47.012699
3.17200000000001,82.08683,23.013836,47.012699
3.251,82.08683,23.013836,47.012699
3.13800000000003,82.08683,23.013836,47.012699
4.24999999999998,82.253502,23.513836,47.512699
3.19999999999998,82.253502,23.513836,47.512699
2.13800000000003,81.253502,23.1805,47.512699
3.29699999999999,81.253502,23.1805,47.512699
4.14999999999999,81.253502,23.1805,47.512699
3.17400000000001,81.253502,23.1805,47.512699
4.23400000000002,81.753502,24.013836,48.346031
2.12499999999999,81.753502,24.013836,48.346031
3.26199999999999,81.420166,23.6805,47.679367
3.137,81.420166,23.6805,47.679367
4.26500000000002,81.420166,23.6805,47.679367
3.15499999999996,81.420166,23.6805,47.679367
2.11700000000004,83.08683,25.013836,47.679367
4.32399999999999,83.08683,25.013836,47.679367
3.14599999999998,81.58683,23.847164,47.179367
3.21100000000002,81.58683,23.847164,47.179367
3.193,81.58683,23.847164,47.179367
3.19099999999994,81.58683,23.847164,47.179367
3.28600000000001,81.753502,24.013836,48.346031
3.13700000000006,81.753502,24.013836,48.346031
4.24199999999997,81.753502,24.013836,48.346031
2.14100000000006,82.08683,23.347164,46.679367
4.37899999999991,82.08683,23.347164,46.679367
3.24200000000008,82.08683,23.347164,46.679367
3.15599999999994,82.08683,23.347164,46.679367
3.18800000000008,81.420166,24.347164,47.346031
3.17199999999995,81.420166,24.347164,47.346031
3.19400000000003,82.58683,22.847164,47.512699
3.39499999999993,82.58683,22.847164,47.512699
4.13300000000005,82.58683,22.847164,47.512699
3.15399999999999,82.58683,22.847164,47.512699
2.09999999999999,82.58683,22.847164,47.512699
4.33600000000001,82.58683,22.847164,47.512699
3.33899999999998,81.920166,23.847164,47.512699
3.06400000000007,81.920166,23.847164,47.512699
3.15299999999996,82.420166,23.347164,47.012699
3.18200000000002,82.420166,23.347164,47.012699
3.19799999999992,82.420166,23.347164,47.012699
4.3200000000001,82.420166,23.347164,47.012699
3.16899999999998,82.753502,24.6805,47.679367
2.12099999999993,82.753502,24.6805,47.679367
3.12000000000001,82.420166,24.6805,47.346031
4.26800000000005,82.420166,24.6805,47.346031
3.305,82.420166,24.6805,47.346031
3.14799999999993,82.420166,24.6805,47.346031
3.17200000000006,82.420166,24.6805,47.346031
3.20999999999994,82.420166,24.013836,47.012699
3.328,82.420166,24.013836,47.012699
4.32400000000011,81.753502,24.347164,47.346031
3.1509999999999,81.753502,24.347164,47.346031
2.10900000000003,81.753502,24.347164,47.346031
3.18600000000002,81.753502,24.347164,47.346031
4.26400000000005,82.08683,25.013836,46.012699
3.32899999999992,82.08683,25.013836,46.012699
3.10600000000005,82.253502,24.1805,47.512699
3.17699999999999,82.253502,24.1805,47.512699
3.18200000000002,82.253502,24.1805,47.512699
3.19599999999998,82.253502,24.1805,47.512699
4.31099999999995,83.08683,25.347164,47.346031
3.1230000000001,83.08683,25.347164,47.346031
2.112,82.753502,23.6805,46.679367
4.2549999999999,82.753502,23.6805,46.679367
3.28200000000001,82.753502,23.6805,46.679367
3.24400000000002,82.753502,23.6805,46.679367
3.12800000000002,82.753502,23.6805,46.679367
3.17699999999999,82.753502,23.6805,46.679367
3.18300000000005,81.58683,22.847164,47.846031
4.26399999999993,81.58683,22.847164,47.846031
3.30900000000001,81.58683,22.847164,47.846031
3.05299999999997,82.420166,25.347164,46.679367
3.16700000000003,82.420166,25.347164,46.679367
3.19000000000003,82.420166,25.347164,46.679367
3.21499999999997,82.420166,25.347164,46.679367
3.18400000000008,82.58683,24.513836,47.179367
4.28499999999998,82.58683,24.513836,47.179367
2.11600000000001,82.08683,23.347164,48.012699
3.18099999999999,82.08683,23.347164,48.012699
4.36599999999998,82.08683,23.347164,48.012699
3.19000000000003,82.08683,23.347164,48.012699
2.13099999999999,82.753502,23.6805,47.679367
4.22,82.753502,23.6805,47.679367
3.18799999999997,82.420166,24.6805,47.012699
3.20200000000004,82.420166,24.6805,47.012699
4.31700000000002,82.420166,24.6805,47.012699
2.14099999999995,82.420166,24.6805,47.012699
3.17100000000003,82.420166,23.6805,48.012699
4.25199999999992,82.420166,23.6805,48.012699
3.20600000000004,81.253502,23.1805,47.512699
3.20699999999996,81.253502,23.1805,47.512699
2.20100000000001,81.253502,23.1805,47.512699
4.25500000000001,81.253502,23.1805,47.512699
3.20900000000002,82.253502,23.1805,47.512699
3.22800000000001,82.253502,23.513836,46.846031
3.19099999999994,82.253502,23.513836,46.846031
3.2350000000001,81.920166,23.847164,46.846031
3.18699999999994,81.920166,23.847164,46.846031
4.23700000000005,81.920166,23.847164,46.846031
3.21499999999997,81.920166,23.847164,46.846031
2.18499999999999,81.920166,23.847164,46.846031
4.30200000000003,81.920166,23.847164,46.846031
3.19799999999992,82.253502,24.847164,45.512699
3.20600000000004,82.253502,24.847164,45.512699
3.23700000000005,81.253502,23.513836,46.846031
3.19999999999998,81.253502,23.513836,46.846031
3.26300000000002,81.253502,23.513836,46.846031
3.189,81.253502,23.513836,46.846031
4.28399999999995,81.58683,23.1805,47.179367
2.14900000000007,81.58683,23.1805,47.179367
3.27,82.58683,23.1805,46.846031
4.30900000000001,82.58683,23.1805,46.846031
3.18599999999991,82.58683,23.1805,46.846031
2.14400000000003,82.58683,23.1805,46.846031
4.29900000000005,82.753502,23.6805,47.679367
3.22699999999998,82.753502,23.6805,47.679367
3.26099999999996,82.753502,23.6805,47.679367
4.20900000000002,81.253502,24.513836,46.512699
2.09499999999996,81.253502,24.513836,46.512699
3.21500000000008,81.253502,24.513836,46.512699
4.25299999999995,81.253502,24.513836,46.512699
3.31599999999999,81.753502,24.013836,47.679367
3.12000000000001,81.753502,24.013836,47.679367
2.15299999999996,81.920166,23.1805,47.179367
4.29400000000002,81.920166,23.1805,47.179367
3.30399999999997,81.920166,23.1805,47.179367
3.22600000000006,81.920166,23.1805,47.179367
3.224,82.420166,23.347164,48.012699
3.193,82.420166,23.347164,48.012699
3.22599999999995,83.420166,24.6805,47.346031
4.26100000000007,83.420166,24.6805,47.346031
2.17699999999998,83.420166,24.6805,47.346031
3.15500000000002,83.420166,24.6805,47.346031
4.26199999999999,82.58683,23.513836,47.179367
3.22699999999998,82.58683,23.513836,47.179367
3.19599999999998,82.253502,24.1805,47.512699
3.22200000000006,82.253502,24.1805,47.512699
3.17999999999996,83.253502,24.513836,47.512699
3.19400000000003,83.253502,24.513836,47.512699
3.21399999999994,83.253502,24.513836,47.512699
4.31500000000007,83.253502,24.513836,47.512699
2.18699999999994,83.253502,24.513836,47.512699
3.24800000000003,82.58683,23.513836,48.179367
4.22299999999998,82.58683,23.513836,48.179367
3.26000000000004,82.920166,24.847164,46.846031
2.08799999999998,82.920166,24.847164,46.846031
4.359,82.920166,24.847164,46.846031
3.17800000000001,82.920166,24.847164,46.846031
3.18399999999996,81.920166,24.513836,46.179367
3.25399999999998,81.920166,24.513836,46.179367
3.15600000000005,81.58683,24.1805,47.179367
3.34999999999996,81.58683,24.1805,47.179367
4.193,81.58683,24.1805,47.179367
3.19800000000003,81.58683,24.1805,47.179367
2.11700000000004,82.420166,23.347164,47.679367
3.29699999999999,82.420166,23.347164,47.679367
4.32299999999997,82.920166,23.513836,46.846031
3.17000000000001,82.920166,23.513836,46.846031
3.19499999999995,82.920166,23.513836,46.846031
3.18600000000002,82.920166,23.513836,46.846031
3.20500000000001,82.08683,23.013836,46.679367
3.52300000000005,82.08683,23.013836,46.679367
3.0929999999999,81.920166,23.847164,46.679367
3.16900000000009,81.920166,23.847164,46.512699
3.49699999999997,81.920166,23.847164,46.512699
4.29999999999997,81.920166,23.847164,46.512699
2.17299999999998,81.920166,23.847164,46.512699
3.12500000000004,82.420166,24.6805,47.679367
4.25200000000003,82.420166,24.6805,47.679367
3.20799999999999,82.420166,25.013836,46.679367
3.29800000000002,82.420166,25.013836,46.679367
2.31499999999984,82.58683,24.1805,47.846031
4.23400000000007,82.58683,24.1805,47.846031
3.29700000000011,82.58683,24.1805,47.846031
3.37900000000002,82.58683,24.1805,47.846031
3.60899999999997,81.920166,23.847164,47.512699
3.63599999999997,81.920166,23.847164,47.512699
3.34900000000005,81.920166,22.847164,46.846031
3.74699999999994,81.920166,22.847164,46.846031
3.47199999999992,81.920166,22.847164,46.846031
1.17100000000003,81.920166,22.847164,46.846031
4.35600000000003,83.253502,23.847164,47.846031
3.06999999999991,83.253502,23.847164,47.846031
3.24400000000002,83.08683,24.013836,47.679367
3.19200000000008,83.08683,24.013836,47.679367
3.47300000000006,83.08683,24.013836,47.679367
2.95000000000001,83.08683,24.013836,47.679367
3.16899999999998,83.08683,24.013836,47.679367
4.26099999999985,83.253502,24.1805,48.179367
2.12000000000012,83.253502,24.1805,48.179367
3.2049999999999,82.420166,23.6805,46.346031
4.36199999999998,82.420166,23.6805,46.346031
3.09700000000013,82.420166,23.6805,46.346031
3.18200000000002,82.420166,23.6805,46.346031
3.19399999999992,83.753502,21.6805,47.346031
3.18900000000011,83.753502,21.6805,47.346031
3.26199999999988,83.08683,23.347164,47.679367
4.21899999999997,83.08683,23.347164,47.679367
2.25800000000009,83.08683,23.347164,47.679367
3.23099999999998,83.08683,23.347164,47.679367
4.31399999999993,81.253502,23.1805,46.846031
3.22500000000003,81.253502,23.1805,46.846031
3.11900000000009,82.58683,23.847164,47.846031
2.10299999999997,82.58683,23.847164,47.846031
4.26899999999986,80.920166,23.847164,47.846031
3.18000000000018,80.920166,23.847164,47.846031
3.21199999999999,80.920166,23.847164,47.846031
4.26599999999988,80.920166,23.847164,47.846031
2.08900000000001,82.58683,24.1805,48.512699
3.193,82.58683,24.1805,48.512699
4.26799999999994,82.58683,24.1805,48.512699
3.23600000000002,83.08683,23.013836,46.679367
3.15900000000013,83.08683,23.013836,46.679367
3.12999999999986,83.08683,23.013836,46.679367
3.21300000000013,83.08683,23.013836,46.679367
3.19500000000006,82.420166,24.6805,47.679367
4.2939999999998,82.420166,24.6805,47.679367
3.16300000000003,82.253502,23.847164,47.512699
2.081,82.253502,23.847164,47.512699
3.19200000000008,82.253502,23.847164,47.512699
4.26199999999999,82.253502,23.847164,47.512699
3.22599999999995,81.420166,24.013836,48.012699
3.26099999999996,81.420166,24.013836,48.012699
3.13300000000005,81.253502,23.513836,47.512699
3.18799999999997,81.253502,23.513836,47.512699
3.23000000000007,81.253502,23.513836,47.512699
4.28699999999993,81.253502,23.513836,47.512699
3.19100000000017,83.08683,24.013836,48.012699
2.09799999999993,83.08683,24.013836,48.012699
4.26199999999999,81.753502,24.347164,47.012699
3.2080000000001,81.753502,24.347164,47.012699
3.21599999999989,81.753502,24.347164,47.012699
4.30100000000011,81.753502,24.347164,47.012699
2.10199999999983,82.58683,24.1805,47.012699
3.193,82.58683,24.1805,47.179367
3.20399999999998,82.58683,24.1805,47.179367
4.28200000000012,82.420166,23.6805,47.012699
3.18700000000005,82.420166,23.6805,47.012699
2.1049999999998,81.920166,24.513836,47.846031
4.27100000000014,81.920166,24.513836,47.846031
3.17900000000004,81.920166,24.513836,47.846031
3.18699999999983,81.920166,24.513836,47.846031
4.28600000000001,82.753502,23.6805,47.012699
2.10500000000002,82.753502,23.6805,47.012699
3.17600000000007,81.753502,24.6805,46.346031
4.27399999999989,81.753502,24.6805,46.346031
3.20000000000009,81.753502,24.6805,46.346031
3.23399999999996,81.753502,24.6805,46.346031
3.10500000000014,82.08683,24.6805,46.679367
3.20100000000001,82.08683,24.6805,46.679367
3.20299999999984,82.58683,24.1805,47.179367
3.19400000000014,82.58683,24.1805,47.179367
4.31899999999996,82.58683,24.1805,47.179367
2.04000000000004,82.58683,24.1805,47.179367
3.16699999999992,81.920166,24.1805,47.179367
4.25900000000001,81.920166,24.1805,47.179367
3.50000000000006,81.920166,24.1805,47.179367
2.20299999999995,81.920166,23.847164,46.179367
4.22900000000004,81.920166,23.847164,46.179367
3.19399999999992,81.920166,23.847164,46.179367
3.21199999999999,81.920166,23.847164,46.179367
3.29400000000013,82.08683,23.6805,48.012699
3.25500000000001,82.08683,23.6805,48.012699
3.1429999999999,82.420166,23.347164,46.679367
4.38300000000003,82.420166,23.347164,46.679367
2.108,82.420166,23.347164,46.679367
3.19699999999989,82.420166,23.347164,46.679367
3.23099999999998,82.420166,24.347164,46.679367
4.22400000000001,82.420166,24.347164,46.679367
3.21800000000017,81.920166,23.1805,46.846031
2.11399999999995,81.920166,23.1805,46.846031
4.28699999999993,82.920166,23.847164,47.846031
3.35900000000011,82.920166,23.847164,47.846031
3.15399999999988,82.920166,23.847164,47.846031
3.16899999999998,82.920166,23.847164,47.846031
3.21800000000017,82.920166,23.513836,47.512699
3.26499999999985,82.920166,23.513836,47.512699
4.30400000000009,83.253502,23.847164,48.846031
3.17699999999999,83.253502,23.847164,48.846031
2.10099999999991,83.253502,23.847164,48.846031
4.28300000000004,83.253502,23.847164,48.846031
3.28700000000004,83.253502,23.847164,48.846031
3.16200000000011,83.420166,24.347164,48.012699
3.1509999999999,83.420166,24.347164,48.012699
3.18899999999989,84.253502,23.1805,48.512699
3.20700000000018,84.253502,23.1805,48.512699
4.26299999999991,84.253502,23.1805,48.512699
3.31499999999996,84.253502,23.1805,48.512699
2.19900000000006,84.08683,23.347164,48.012699
3.13499999999989,84.08683,23.347164,48.012699
4.31800000000004,84.420166,23.013836,48.012699
3.35400000000008,84.420166,23.013836,48.012699
2.15799999999988,84.420166,23.013836,48.012699
4.27600000000017,84.420166,23.013836,48.012699
3.22199999999984,84.753502,22.013836,48.346031
3.23800000000007,84.753502,22.013836,48.346031
3.22599999999995,84.08683,22.347164,48.679367
3.27000000000011,84.08683,22.347164,48.679367
3.21400000000005,84.08683,22.347164,48.679367
3.19099999999994,84.08683,22.347164,48.679367
4.32999999999995,84.58683,23.513836,48.846031
2.162,84.58683,23.513836,48.846031
3.23000000000007,84.920166,22.513836,48.512699
4.24000000000002,84.920166,22.513836,48.512699
3.22500000000003,84.920166,22.513836,48.512699
2.12999999999997,84.920166,22.513836,48.512699
4.51099999999993,84.920166,22.513836,48.512699
3.13199999999991,84.920166,22.513836,48.512699
3.14400000000004,84.920166,22.513836,48.512699
3.20399999999998,85.08683,20.347164,49.346031
3.11400000000006,85.08683,20.347164,49.346031
3.16899999999998,84.420166,22.347164,49.346031
4.36199999999998,84.420166,22.347164,49.346031
3.16000000000005,84.420166,22.347164,49.346031
3.17900000000004,84.420166,22.347164,49.346031
2.135,84.753502,22.347164,49.679367
4.23299999999993,84.753502,22.347164,49.679367
3.27100000000002,84.58683,22.847164,49.512699
3.15799999999999,84.58683,22.847164,49.512699
3.19500000000006,84.58683,22.847164,49.512699
3.19599999999998,84.58683,22.847164,49.512699
3.19099999999994,84.420166,22.347164,50.679367
4.34200000000007,84.420166,22.347164,50.679367
3.41599999999986,83.920166,21.847164,50.846031
3.89400000000006,83.920166,21.847164,50.846031
4,83.920166,21.847164,50.846031
2.75099999999995,83.920166,21.847164,50.846031
3.35800000000019,83.920166,21.847164,50.846031
2.83499999999992,83.253502,22.1805,50.512699
2.08999999999993,83.253502,22.1805,50.512699
3.2080000000001,82.420166,21.6805,51.679367
3.17100000000003,82.420166,21.6805,51.679367
4.32299999999985,82.420166,21.6805,51.679367
3.17600000000007,82.420166,21.6805,51.679367
2.1500000000001,81.920166,22.1805,52.512699
4.22499999999992,81.920166,22.1805,52.512699
3.18700000000005,82.753502,22.6805,52.679367
3.43300000000002,82.753502,22.6805,52.679367
3.14199999999998,82.753502,22.6805,52.679367
3.16799999999984,82.753502,22.6805,52.679367
3.21400000000005,82.753502,22.6805,52.679367
4.243,82.753502,22.6805,52.679367
3.27199999999994,80.58683,22.1805,51.846031
2.1110000000002,80.58683,22.1805,51.846031
4.22699999999998,80.420166,22.347164,52.346031
3.20399999999998,80.420166,22.347164,52.346031
3.17400000000001,80.420166,22.347164,52.346031
3.26999999999988,80.420166,22.347164,52.346031
3.10300000000008,81.753502,23.6805,53.012699
3.18299999999994,81.753502,23.6805,53.012699
3.23899999999999,81.753502,23.6805,53.012699
4.22400000000001,81.08683,22.347164,52.346031
3.27800000000011,81.08683,22.347164,52.346031
2.20899999999991,81.08683,22.347164,52.346031
4.14399999999993,81.08683,22.347164,52.346031
3.1960000000002,80.253502,21.513836,52.512699
3.20199999999993,80.253502,21.513836,52.512699
3.24199999999997,80.753502,22.347164,52.679367
3.16699999999992,80.753502,22.347164,52.679367
3.18000000000018,80.753502,22.347164,52.679367
4.25799999999987,80.753502,22.347164,52.679367
3.18799999999997,80.58683,24.513836,53.179367
3.27699999999997,80.58683,24.513836,53.179367
2.72000000000006,79.920166,23.513836,53.512699
3.61699999999998,79.920166,23.513836,53.512699
3.20999999999994,79.920166,23.513836,53.512699
3.19700000000012,79.920166,23.513836,53.512699
3.31999999999999,78.753502,23.347164,53.012699
3.18900000000011,78.753502,23.347164,53.012699
3.1699999999999,78.753502,24.347164,53.012699
4.27099999999991,78.753502,24.347164,53.012699
3.18700000000005,78.753502,24.347164,53.012699
2.34800000000002,78.753502,24.347164,53.012699
4.08900000000001,78.420166,24.347164,53.012699
3.166,78.420166,24.347164,52.012699
3.19200000000008,78.420166,24.347164,52.012699
4.25999999999993,78.253502,23.513836,52.512699
2.52199999999991,78.253502,23.513836,52.512699
2.85900000000017,77.420166,24.6805,52.012699
4.22099999999981,77.420166,24.6805,52.012699
3.22,77.420166,24.6805,52.012699
3.18200000000002,77.420166,24.6805,52.012699
3.32200000000005,77.08683,25.013836,52.679367
3.1540000000001,77.08683,25.013836,52.679367
3.18699999999983,76.753502,25.013836,53.346031
3.22500000000003,76.753502,25.013836,53.346031
3.16500000000008,76.753502,25.013836,53.346031
3.21299999999991,76.753502,25.013836,53.346031
4.3200000000001,77.253502,25.513836,53.179367
3.15599999999994,77.253502,25.513836,53.179367
3.21100000000007,76.420166,25.347164,53.012699
2.31099999999995,76.420166,25.347164,53.012699
4.07800000000003,76.420166,25.347164,53.012699
3.22800000000001,76.420166,25.347164,53.012699
4.23700000000005,75.920166,24.1805,53.179367
3.21099999999985,75.920166,24.1805,53.179367
2.46000000000013,74.920166,23.847164,52.179367
2.92899999999996,74.920166,23.847164,52.179367
4.31800000000004,74.920166,23.847164,52.179367
3.1509999999999,74.920166,23.847164,52.179367
3.20600000000004,74.920166,23.847164,52.179367
3.1810000000001,74.58683,24.1805,53.179367
3.21899999999986,74.58683,24.1805,53.179367
4.28600000000001,74.420166,25.347164,53.012699
3.17999999999996,74.420166,25.347164,53.012699
2.39900000000004,74.420166,25.347164,53.012699
3.99900000000009,74.420166,25.347164,53.012699
3.26300000000002,74.253502,24.1805,52.512699
3.18799999999997,74.253502,24.1805,52.512699
3.18099999999988,74.420166,25.347164,53.346031
3.17400000000001,74.420166,25.347164,53.346031
3.17600000000007,71.920166,24.847164,53.179367
4.41800000000003,71.920166,24.847164,53.179367
3.16199999999989,71.920166,24.847164,53.179367
2.64300000000017,71.920166,24.847164,53.179367
2.69900000000001,73.420166,24.013836,53.012699
4.21799999999983,73.420166,24.013836,53.012699
3.20399999999998,73.920166,25.847164,52.179367
4.28800000000007,73.920166,25.847164,52.179367
2.37100000000012,73.920166,25.847164,52.179367
2.9929999999998,73.920166,25.847164,52.179367
4.26400000000005,72.253502,25.1805,52.512699
3.27600000000006,72.253502,25.1805,52.512699
3.139,73.253502,24.847164,52.846031
3.18499999999999,73.253502,24.847164,52.846031
3.21299999999991,73.253502,24.847164,52.846031
3.18000000000018,73.253502,24.847164,52.846031
3.35999999999981,71.253502,24.847164,52.846031
3.15600000000016,71.253502,24.847164,52.512699
3.1699999999999,71.253502,24.847164,52.512699
4.27200000000005,71.420166,25.6805,53.346031
3.18299999999994,71.420166,25.6805,53.346031
3.29200000000007,71.420166,25.6805,53.346031
2.56400000000001,71.420166,25.6805,53.346031
3.7529999999999,71.253502,23.847164,53.179367
3.20699999999996,71.253502,23.847164,53.179367
4.35800000000008,69.08683,25.347164,52.679367
2.62800000000007,69.08683,25.347164,52.679367
3.18099999999988,69.08683,25.347164,52.679367
2.79399999999996,69.08683,25.347164,52.679367
4.19800000000015,70.08683,25.013836,53.346031
3.19500000000006,70.08683,25.013836,53.346031
3.22399999999989,70.753502,25.013836,53.346031
3.34799999999991,70.753502,25.013836,53.346031
3.04700000000002,71.08683,25.347164,54.012699
3.17000000000012,71.08683,25.347164,54.012699
4.27200000000005,71.08683,25.347164,54.012699
2.59799999999988,71.08683,25.347164,54.012699
3.83899999999993,69.920166,24.513836,52.512699
3.16300000000003,69.920166,24.513836,52.512699
3.19599999999998,68.753502,25.013836,53.346031
4.27400000000011,68.753502,25.013836,53.346031
2.91899999999989,68.753502,25.013836,53.346031
3.28600000000012,68.753502,25.013836,53.346031
3.39599999999995,68.58683,25.013836,53.346031
3.18599999999991,68.58683,24.513836,54.179367
2.93900000000002,68.58683,24.513836,54.179367
3.51100000000004,68.08683,25.013836,53.346031
3.20300000000007,68.08683,25.013836,53.346031
3.15799999999999,68.08683,25.013836,53.346031
4.28300000000004,68.08683,25.013836,53.346031
2.8109999999999,67.753502,24.347164,53.346031
3.24499999999994,67.753502,24.347164,53.346031
3.57000000000007,68.753502,25.6805,53.679367
3.16300000000003,68.753502,25.6805,53.679367
3.23000000000007,68.753502,25.6805,53.679367
3.16699999999992,68.753502,25.6805,53.679367
3.21700000000003,68.253502,24.513836,52.846031
3.23800000000007,68.253502,24.513836,52.846031
4.32900000000003,67.08683,25.013836,52.346031
3.10899999999981,67.08683,25.013836,52.346031
2.28600000000023,67.08683,25.013836,52.346031
4.12999999999997,67.08683,25.013836,52.346031
3.16200000000011,67.58683,25.1805,53.179367
3.22199999999961,67.58683,25.1805,53.179367
4.23300000000015,67.08683,25.347164,53.346031
2.46900000000005,67.08683,25.347164,53.346031
2.78299999999998,65.920166,24.847164,51.512699
4.32599999999983,65.920166,24.847164,51.512699
3.15500000000002,65.920166,24.847164,51.512699
3.20100000000023,65.920166,24.847164,51.512699
3.17799999999968,65.58683,25.1805,51.512699
3.30700000000039,65.58683,25.1805,51.512699
3.1939999999997,66.420166,24.6805,51.512699
4.26299999999991,66.420166,24.6805,51.679367
2.72400000000017,66.420166,24.6805,51.679367
2.87499999999996,66.420166,24.6805,51.679367
