Elapse,Mag_raw_X,Mag_raw_Y,Mag_raw_Z
4.31900000000018,-63,-279,-33
5.22899999999993,-63,-279,-33
5.35799999999997,-63,-279,-33
5.34999999999997,-62,-286,-36
4.25699999999996,-69,-286,-36
5.31300000000012,-69,-279,-35
5.30000000000008,-66,-284,-34
4.40699999999983,-66,-284,-34
4.94499999999998,-66,-284,-34
5.38700000000003,-60,-284,-30
6.43499999999997,-63,-277,-39
4.13700000000006,-63,-277,-39
5.47500000000012,-63,-277,-39
5.1429999999999,-60,-282,-34
4.24099999999994,-63,-287,-31
5.41400000000003,-63,-287,-31
5.27500000000014,-63,-287,-31
5.25299999999995,-62,-286,-38
4.32600000000005,-61,-283,-31
5.17899999999982,-61,-283,-31
5.37900000000002,-61,-283,-31
4.21500000000008,-60,-284,-32
5.42700000000007,-63,-283,-35
5.22599999999995,-63,-283,-35
4.19299999999989,-63,-283,-35
6.37200000000004,-52,-282,-34
5.36500000000006,-63,-283,-39
5.26399999999994,-63,-283,-39
4.33600000000012,-55,-279,-31
5.31199999999998,-55,-279,-31
5.28899999999988,-63,-281,-33
4.24899999999995,-63,-281,-33
5.39400000000012,-61,-277,-31
5.28499999999998,-61,-277,-31
4.23200000000001,-61,-277,-31
5.3399999999999,-60,-288,-34
5.28700000000004,-59,-277,-33
5.27000000000011,-59,-277,-33
4.24999999999986,-59,-277,-33
6.53100000000006,-60,-282,-34
4.16700000000003,-63,-289,-33
5.31199999999998,-63,-289,-33
5.37799999999988,-63,-289,-33
5.26599999999999,-61,-283,-33
4.23500000000021,-66,-282,-34
5.3789999999998,-66,-282,-34
5.24900000000006,-66,-282,-34
4.243,-66,-282,-34
5.38100000000008,-61,-285,-37
5.42299999999996,-61,-285,-37
4.23700000000005,-58,-288,-36
5.32399999999988,-58,-288,-36
5.37300000000007,-66,-282,-32
4.30299999999995,-66,-282,-32
6.32999999999995,-62,-278,-28
5.37400000000021,-62,-278,-28
5.2709999999998,-63,-283,-31
4.18400000000019,-63,-283,-31
5.40499999999988,-65,-275,-39
5.247,-65,-275,-39
4.28699999999993,-64,-278,-28
5.27600000000006,-64,-278,-28
5.37999999999994,-65,-279,-31
4.22800000000012,-65,-279,-31
5.40800000000008,-65,-279,-31
5.39499999999982,-57,-281,-31
4.25000000000009,-67,-277,-35
5.28400000000007,-67,-277,-35
6.45699999999994,-67,-277,-35
4.20700000000007,-67,-277,-35
5.44099999999981,-57,-279,-33
5.24200000000019,-60,-288,-32
4.30599999999992,-60,-288,-32
5.31400000000004,-60,-288,-32
5.31100000000007,-67,-283,-31
5.355,-65,-283,-31
4.19299999999989,-65,-281,-33
5.33199999999989,-65,-281,-33
5.44800000000012,-60,-280,-34
4.24200000000008,-60,-280,-34
5.35099999999988,-64,-280,-38
5.409,-64,-280,-38
5.23600000000002,-64,-282,-40
5.23600000000002,-64,-282,-40
5.30699999999995,-60,-286,-32
4.34299999999999,-60,-286,-32
5.21600000000011,-61,-281,-37
5.29500000000005,-61,-281,-37
5.40399999999996,-60,-282,-34
4.20299999999996,-62,-290,-40
5.35799999999997,-62,-290,-40
5.382,-62,-290,-40
4.23700000000005,-61,-281,-41
5.31199999999998,-64,-282,-40
5.35700000000006,-64,-282,-40
4.27199999999983,-64,-282,-40
6.30799999999998,-60,-288,-38
5.42900000000013,-62,-284,-44
4.36900000000007,-62,-284,-44
5.53599999999999,-62,-284,-44
5.10100000000002,-56,-288,-38
4.30099999999989,-58,-288,-48
5.30300000000006,-58,-288,-48
5.32699999999986,-58,-288,-48
4.25200000000014,-61,-289,-47
5.39000000000001,-61,-289,-47
5.27299999999986,-62,-288,-46
4.29100000000004,-62,-288,-46
5.37199999999993,-59,-289,-45
5.41100000000005,-59,-289,-45
5.34999999999997,-58,-284,-50
5.32200000000005,-56,-284,-56
5.26000000000004,-56,-284,-56
4.22499999999992,-56,-284,-56
5.40000000000007,-61,-295,-49
5.26899999999997,-59,-289,-55
5.28200000000001,-59,-289,-55
4.29800000000014,-59,-289,-55
5.37799999999988,-62,-294,-62
5.36000000000003,-57,-291,-63
4.23200000000001,-57,-291,-63
5.35399999999986,-57,-291,-63
5.2620000000001,-55,-295,-75
4.22400000000001,-55,-285,-73
5.41100000000005,-55,-285,-73
6.32799999999989,-55,-285,-73
4.20200000000026,-57,-293,-75
5.43199999999988,-60,-296,-74
5.22,-60,-296,-74
4.58099999999995,-60,-296,-74
5.70899999999996,-61,-299,-81
4.69499999999989,-66,-294,-78
4.96499999999989,-66,-294,-78
5.39400000000034,-62,-302,-78
4.26799999999972,-62,-302,-78
5.19000000000025,-62,-302,-78
5.31300000000012,-60,-306,-76
4.36199999999998,-62,-302,-78
6.26799999999994,-62,-302,-78
5.34400000000002,-62,-302,-78
4.34000000000001,-63,-303,-89
5.24199999999997,-71,-305,-95
5.33599999999979,-71,-305,-95
5.328,-71,-305,-95
4.3230000000003,-66,-300,-88
5.23699999999971,-71,-309,-91
5.32300000000019,-71,-309,-91
4.3479999999998,-71,-309,-91
5.26500000000008,-70,-308,-92
5.34299999999988,-67,-317,-95
4.31399999999993,-67,-317,-95
6.36900000000029,-67,-317,-95
5.29099999999971,-75,-315,-103
4.33800000000018,-78,-310,-98
5.48999999999999,-78,-310,-98
5.24499999999994,-75,-315,-97
4.30099999999989,-75,-315,-97
5.3270000000003,-80,-318,-102
5.30699999999973,-80,-318,-102
4.35100000000022,-75,-325,-101
5.34999999999997,-75,-325,-101
5.25300000000017,-75,-319,-97
5.35099999999966,-75,-319,-97
13.3110000000003,-87,-323,-101
1.82899999999986,-87,-323,-101
3.47900000000001,-87,-323,-101
4.52299999999983,-81,-323,-95
4.01700000000016,-83,-321,-97
3.78100000000003,-83,-321,-97
4.53500000000018,-83,-321,-97
5.43399999999972,-92,-324,-96
4.21800000000028,-91,-331,-97
5.34699999999999,-91,-331,-97
5.40099999999999,-91,-331,-97
4.21999999999967,-91,-331,-97
5.25900000000012,-94,-328,-98
5.48700000000002,-99,-331,-95
5.45499999999999,-99,-331,-95
5.5139999999998,-99,-331,-95
6.34100000000037,-100,-328,-102
4.05899999999981,-100,-328,-102
4.03500000000001,-95,-331,-89
5.32399999999988,-95,-331,-89
5.3700000000001,-98,-336,-102
4.17600000000018,-98,-336,-102
5.28799999999974,-100,-338,-96
5.42200000000026,-100,-338,-96
4.17599999999974,-106,-332,-98
5.24199999999997,-106,-332,-98
5.37200000000038,-104,-336,-96
4.31999999999988,-104,-336,-96
5.24699999999978,-111,-336,-96
6.38000000000005,-111,-337,-93
5.37600000000005,-102,-336,-92
4.17500000000004,-110,-334,-92
5.30600000000003,-110,-334,-92
5.37699999999974,-110,-334,-92
4.20600000000038,-108,-338,-88
5.30299999999961,-108,-342,-96
5.64000000000009,-108,-342,-96
4.02499999999995,-108,-342,-96
5.27100000000003,-106,-340,-90
5.29899999999994,-113,-341,-87
5.39900000000015,-113,-341,-87
4.17999999999985,-113,-341,-87
5.30100000000022,-111,-341,-95
6.46000000000013,-111,-341,-95
4.20799999999977,-111,-337,-87
5.61100000000003,-111,-337,-87
5.12099999999993,-116,-338,-86
4.14200000000031,-116,-338,-86
5.26599999999977,-115,-345,-85
5.37799999999988,-115,-345,-85
5.3040000000002,-114,-338,-82
4.22199999999995,-114,-338,-82
5.32600000000016,-120,-342,-84
5.35799999999975,-118,-336,-84
4.19500000000017,-118,-336,-84
5.77300000000003,-118,-336,-84
5.12200000000007,-122,-342,-78
5.5259999999997,-124,-348,-86
6.06100000000032,-124,-348,-86
5.73599999999974,-124,-348,-86
4.25200000000014,-126,-346,-82
4.11399999999995,-122,-348,-84
5.02000000000002,-122,-348,-84
4.33400000000006,-122,-348,-84
5.25999999999982,-124,-348,-84
5.30700000000017,-120,-348,-80
5.34899999999983,-120,-348,-80
4.21000000000005,-120,-348,-80
5.27800000000012,-120,-342,-82
5.37999999999972,-122,-346,-82
4.24800000000003,-122,-346,-82
5.25500000000001,-122,-346,-82
5.32000000000021,-124,-346,-78
5.41599999999987,-124,-346,-78
5.22,-124,-350,-78
5.382,-121,-357,-77
4.37900000000013,-121,-357,-77
5.26800000000005,-121,-357,-77
5.32399999999988,-120,-356,-72
4.34299999999999,-117,-351,-77
5.24499999999994,-117,-351,-77
5.25300000000017,-117,-351,-77
5.38299999999969,-124,-350,-80
4.56800000000035,-121,-359,-81
5.00199999999973,-121,-359,-81
5.3810000000003,-121,-359,-81
4.33799999999973,-122,-346,-68
6.32499999999991,-122,-354,-78
4.28400000000018,-122,-354,-78
5.46099999999994,-122,-354,-78
5.73699999999988,-122,-356,-80
4.94900000000031,-123,-353,-79
4.65099999999996,-123,-353,-79
5.00299999999987,-123,-353,-79
5.29499999999983,-122,-356,-84
4.3470000000001,-121,-351,-79
5.36700000000012,-121,-351,-79
5.26800000000005,-117,-361,-77
4.38699999999992,-117,-361,-77
5.27699999999998,-118,-354,-77
5.27100000000003,-118,-354,-76
5.27500000000014,-124,-356,-78
5.36000000000003,-124,-356,-78
5.26699999999991,-124,-356,-78
4.22199999999995,-124,-352,-76
5.39900000000015,-123,-357,-79
5.42899999999991,-123,-357,-79
4.42600000000004,-123,-357,-79
5.20599999999982,-116,-362,-78
5.30300000000006,-124,-358,-80
5.25900000000012,-124,-358,-80
5.07599999999986,-124,-358,-80
4.62499999999988,-121,-355,-79
5.24199999999997,-120,-370,-82
5.06000000000029,-120,-370,-82
4.67400000000007,-120,-370,-82
5.24899999999962,-120,-370,-82
5.30500000000034,-112,-366,-80
5.24099999999983,-112,-366,-80
5.32000000000021,-118,-366,-86
4.25899999999979,-118,-366,-86
5.23100000000021,-120,-368,-84
5.41700000000001,-120,-368,-84
5.24899999999962,-121,-361,-81
4.23800000000041,-121,-361,-81
5.45799999999996,-111,-365,-83
5.23600000000002,-111,-365,-83
4.21199999999988,-125,-367,-89
5.32599999999972,-125,-367,-89
5.43800000000028,-125,-367,-89
4.29900000000005,-117,-369,-85
5.24900000000006,-113,-371,-89
6.48800000000005,-113,-371,-89
4.28399999999973,-113,-371,-89
5.55299999999992,-116,-372,-88
5.06900000000021,-109,-369,-87
4.39400000000001,-109,-369,-87
5.09499999999985,-109,-369,-87
5.49700000000009,-109,-369,-87
5.26900000000019,-110,-368,-82
4.20699999999963,-110,-376,-86
5.33500000000009,-110,-376,-86
4.67299999999993,-110,-376,-86
5.40000000000029,-108,-372,-90
5.38299999999969,-108,-372,-90
5.41600000000031,-108,-370,-86
5.26399999999994,-108,-370,-86
5.25999999999982,-109,-375,-89
4.62400000000018,-109,-375,-89
4.94199999999978,-107,-373,-85
5.3390000000002,-107,-373,-85
4.52200000000014,-108,-376,-84
5.02799999999981,-108,-376,-84
5.26099999999996,-103,-375,-87
4.47599999999992,-103,-375,-87
5.22599999999995,-104,-382,-88
5.25400000000031,-104,-382,-88
5.33099999999997,-110,-374,-88
4.32599999999983,-106,-384,-80
5.27500000000014,-106,-384,-80
6.34200000000007,-106,-384,-80
5.85299999999966,-104,-388,-82
5.12099999999993,-102,-400,-78
4.718,-102,-400,-78
4.56300000000009,-102,-400,-78
4.8379999999999,-103,-389,-83
5.80900000000018,-104,-398,-82
5.28800000000018,-104,-398,-82
5.14799999999971,-104,-398,-82
4.73800000000013,-104,-398,-82
4.62700000000016,-96,-392,-72
4.98599999999971,-96,-392,-72
4.7060000000001,-96,-392,-72
4.49000000000011,-94,-398,-72
5.08799999999976,-94,-398,-72
5.6200000000004,-91,-403,-79
5.26799999999961,-91,-403,-79
4.66800000000012,-98,-402,-76
5.08299999999995,-98,-402,-76
5.27100000000003,-94,-402,-78
4.6280000000003,-89,-401,-73
5.0049999999997,-89,-401,-73
5.26500000000008,-89,-401,-73
4.3470000000001,-91,-405,-75
5.37699999999974,-95,-407,-77
5.26600000000021,-95,-407,-77
5.27200000000017,-95,-407,-77
4.25899999999979,-88,-402,-72
5.38099999999986,-88,-408,-70
6.30100000000011,-88,-408,-70
4.41100000000016,-88,-408,-70
5.21499999999975,-88,-402,-74
5.26699999999991,-94,-412,-74
4.24600000000019,-94,-412,-74
5.46300000000022,-94,-412,-74
5.2629999999998,-87,-411,-67
4.26700000000002,-91,-409,-69
5.44199999999995,-91,-409,-69
5.23100000000021,-91,-409,-69
4.77499999999997,-85,-415,-69
4.79099999999999,-84,-408,-66
5.32999999999983,-84,-408,-66
5.23799999999985,-85,-419,-61
5.32500000000002,-85,-419,-61
5.4470000000002,-85,-419,-61
5.26399999999994,-86,-418,-70
4.23499999999999,-84,-418,-60
5.9800000000001,-84,-418,-60
4.38800000000006,-84,-418,-60
5.67399999999996,-82,-416,-58
5.04600000000011,-81,-419,-55
4.77599999999967,-81,-419,-55
4.56000000000012,-81,-419,-55
5.13599999999981,-75,-415,-53
4.56700000000021,-76,-422,-54
5.11699999999982,-76,-422,-54
6.39600000000007,-76,-422,-54
4.90199999999996,-78,-426,-56
4.73500000000016,-69,-427,-59
5.26099999999996,-69,-427,-59
4.78999999999985,-69,-427,-59
4.96500000000033,-77,-423,-49
5.25599999999971,-73,-423,-47
5.43100000000019,-73,-423,-47
5.51199999999996,-74,-426,-46
4.63199999999997,-74,-426,-46
4.7299999999999,-71,-433,-45
5.29400000000013,-71,-433,-45
4.94800000000017,-69,-431,-45
4.75599999999998,-69,-431,-45
5.34400000000002,-69,-431,-45
5.21599999999989,-69,-433,-37
5.28899999999988,-68,-434,-40
4.47400000000009,-68,-434,-40
5.22299999999998,-68,-434,-40
5.25799999999998,-76,-434,-30
4.2399999999998,-70,-436,-30
5.3700000000001,-70,-436,-30
5.27699999999998,-70,-436,-30
5.28900000000032,-63,-435,-33
4.45199999999968,-71,-439,-29
5.12300000000021,-71,-439,-29
5.30099999999978,-71,-439,-29
4.47299999999995,-71,-439,-29
6.32700000000019,-73,-435,-17
5.27899999999981,-73,-435,-17
4.26800000000016,-71,-439,-9
6.26300000000013,-71,-439,-9
5.5019999999999,-71,-435,-15
4.82899999999997,-71,-435,-15
4.95199999999985,-68,-438,-8
4.55300000000003,-68,-438,-8
4.43499999999997,-67,-439,-3
4.76400000000021,-67,-439,-3
5.25600000000015,-70,-448,-2
4.23099999999987,-70,-448,-2
5.36000000000003,-75,-445,3
5.47899999999979,-75,-445,3
4.48700000000013,-71,-443,-3
6.05900000000004,-71,-443,-3
5.382,-71,-443,-3
4.3829999999998,-67,-439,9
5.14500000000018,-71,-445,15
5.44600000000006,-66,-442,12
5.26399999999994,-66,-442,12
4.38999999999989,-66,-442,12
5.185,-65,-443,19
5.3160000000001,-74,-438,12
4.3829999999998,-74,-438,12
5.12100000000038,-74,-438,12
5.37900000000002,-73,-443,17
4.45899999999977,-72,-446,24
5.05800000000001,-72,-446,24
6.49299999999986,-72,-446,24
4.59300000000029,-74,-440,18
4.91099999999989,-74,-440,18
5.34899999999983,-65,-445,23
5.26300000000024,-65,-445,23
4.58299999999978,-67,-443,23
5.0410000000003,-67,-443,23
5.26499999999963,-76,-442,24
4.64600000000015,-76,-442,24
4.89600000000001,-66,-446,32
5.54600000000027,-66,-446,32
4.51099999999993,-67,-441,31
5.01199999999979,-66,-448,32
5.43499999999986,-66,-448,32
4.6160000000004,-66,-448,32
5.95499999999971,-64,-442,40
5.43300000000002,-72,-450,44
4.29400000000024,-72,-450,44
5.18599999999969,-72,-450,44
5.43700000000014,-72,-448,40
4.49499999999992,-73,-437,47
5.13800000000009,-73,-437,47
5.41700000000001,-73,-437,47
4.71200000000005,-69,-445,41
6.3089999999999,-74,-446,48
4.44500000000003,-74,-446,48
5.02899999999995,-74,-446,48
4.67400000000007,-71,-447,49
5.54200000000016,-64,-442,46
5.37699999999974,-64,-442,46
4.2580000000001,-64,-442,46
5.29499999999983,-73,-441,49
5.31300000000012,-73,-441,49
4.3169999999999,-67,-443,43
5.24900000000006,-70,-444,44
5.33300000000025,-70,-444,44
5.34599999999985,-70,-444,44
4.26599999999988,-66,-448,50
5.24799999999992,-69,-437,53
5.45100000000032,-69,-437,53
4.5989999999998,-69,-437,53
4.87200000000021,-63,-443,59
5.37999999999972,-68,-440,56
5.34200000000018,-68,-440,56
5.21199999999977,-68,-440,56
5.31000000000015,-67,-443,63
5.16000000000005,-69,-447,61
4.59200000000015,-69,-447,61
5.13499999999967,-69,-447,61
5.39500000000004,-73,-439,59
4.64799999999999,-72,-442,64
4.90000000000013,-72,-442,64
4.9929999999998,-72,-442,64
5.633,-69,-441,63
6.14600000000021,-72,-442,64
5.10199999999994,-72,-442,64
4.78900000000015,-72,-440,60
5.32399999999988,-72,-440,60
5.077,-72,-440,60
5.21700000000003,-72,-438,66
4.72599999999979,-73,-447,61
4.60600000000033,-73,-447,61
4.79699999999994,-73,-447,61
4.9929999999998,-75,-437,71
4.83199999999995,-76,-442,64
5.17300000000009,-76,-442,64
5.24700000000022,-76,-442,64
5.0349999999999,-75,-441,61
4.90199999999996,-68,-442,70
5.13299999999983,-68,-442,70
5.17400000000023,-68,-442,70
5.26699999999991,-72,-438,62
5.131,-75,-435,61
4.50099999999987,-75,-435,61
5.25700000000029,-75,-435,61
5.4050000000001,-75,-435,61
4.49699999999975,-72,-438,70
4.96499999999989,-72,-438,70
5.34900000000027,-75,-435,69
4.83300000000009,-75,-435,69
4.79799999999964,-72,-438,70
5.30300000000006,-72,-438,70
4.46500000000016,-81,-441,67
5.12599999999974,-81,-441,67
5.26400000000038,-76,-440,68
5.37700000000019,-76,-440,68
6.32799999999989,-82,-438,68
4.20199999999937,-82,-438,68
5.40600000000069,-82,-438,68
4.78899999999971,-78,-442,74
4.77499999999953,-71,-439,73
5.31700000000068,-71,-439,73
4.76299999999963,-71,-439,73
4.79300000000027,-77,-435,69
5.31900000000007,-76,-436,66
4.64600000000015,-76,-436,66
5.0359999999996,-76,-436,66
5.29199999999985,-76,-436,66
5.39800000000046,-72,-436,66
5.28700000000004,-75,-439,63
5.3289999999997,-75,-439,63
5.37499999999991,-75,-439,63
4.77500000000042,-72,-438,72
4.71099999999947,-72,-438,72
5.31000000000059,-81,-435,67
4.65399999999949,-81,-435,67
4.92600000000021,-79,-443,65
5.95699999999955,-79,-443,65
5.96900000000034,-74,-434,62
6.52700000000017,-74,-434,62
1.95699999999999,-74,-440,62
6.1239999999998,-74,-440,62
5.46100000000038,-71,-441,65
4.52999999999992,-71,-441,65
4.51200000000007,-70,-438,50
5.33499999999965,-70,-438,50
4.46800000000014,-66,-438,58
5.04000000000016,-71,-443,55
5.37299999999963,-71,-443,55
5.24500000000039,-71,-443,55
4.38799999999961,-69,-441,53
5.38099999999986,-68,-442,58
5.23700000000016,-68,-442,58
5.38699999999981,-68,-442,58
4.77000000000061,-69,-437,57
5.0239999999997,-65,-443,51
4.9570000000001,-65,-443,51
4.73299999999988,-65,-443,51
4.95599999999996,-61,-437,47
6.25099999999978,-62,-444,47
4.31399999999993,-62,-444,44
5.3700000000001,-62,-444,44
5.25999999999982,-66,-440,44
4.21800000000072,-66,-440,44
5.35899999999945,-64,-442,44
6.07900000000061,-64,-442,44
4.70099999999984,-64,-444,34
5.01199999999979,-64,-444,34
5.43300000000002,-65,-437,35
